path,label
D:\datasets\quickdraw\normal_images\bush_436.jpg,3
D:\datasets\quickdraw\normal_images\paper clip_62.jpg,9
D:\datasets\quickdraw\normal_images\ladder_268.jpg,14
D:\datasets\quickdraw\normal_images\basketball_340.jpg,10
D:\datasets\quickdraw\normal_images\zigzag_95.jpg,13
D:\datasets\quickdraw\normal_images\rainbow_293.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_433.jpg,13
D:\datasets\quickdraw\normal_images\hurricane_42.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_371.jpg,6
D:\datasets\quickdraw\normal_images\ladder_110.jpg,14
D:\datasets\quickdraw\normal_images\bush_280.jpg,3
D:\datasets\quickdraw\normal_images\paper clip_391.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_287.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_479.jpg,13
D:\datasets\quickdraw\normal_images\mushroom_431.jpg,2
D:\datasets\quickdraw\normal_images\zigzag_358.jpg,13
D:\datasets\quickdraw\normal_images\cloud_204.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_295.jpg,2
D:\datasets\quickdraw\normal_images\cloud_67.jpg,7
D:\datasets\quickdraw\normal_images\nail_239.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_38.jpg,6
D:\datasets\quickdraw\normal_images\zigzag_157.jpg,13
D:\datasets\quickdraw\normal_images\fork_393.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_421.jpg,9
D:\datasets\quickdraw\normal_images\cloud_308.jpg,7
D:\datasets\quickdraw\normal_images\baseball_180.jpg,5
D:\datasets\quickdraw\normal_images\mushroom_389.jpg,2
D:\datasets\quickdraw\normal_images\nail_18.jpg,8
D:\datasets\quickdraw\normal_images\grass_179.jpg,1
D:\datasets\quickdraw\normal_images\fork_356.jpg,4
D:\datasets\quickdraw\normal_images\fork_378.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_32.jpg,2
D:\datasets\quickdraw\normal_images\cloud_167.jpg,7
D:\datasets\quickdraw\normal_images\fork_221.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_272.jpg,2
D:\datasets\quickdraw\normal_images\grass_98.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_88.jpg,12
D:\datasets\quickdraw\normal_images\basketball_182.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_209.jpg,0
D:\datasets\quickdraw\normal_images\watermelon_79.jpg,0
D:\datasets\quickdraw\normal_images\cloud_84.jpg,7
D:\datasets\quickdraw\normal_images\basketball_425.jpg,10
D:\datasets\quickdraw\normal_images\nail_48.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_213.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_249.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_258.jpg,6
D:\datasets\quickdraw\normal_images\cloud_95.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_440.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_26.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_47.jpg,11
D:\datasets\quickdraw\normal_images\paper clip_460.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_212.jpg,6
D:\datasets\quickdraw\normal_images\rainbow_237.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_4.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_363.jpg,2
D:\datasets\quickdraw\normal_images\grass_330.jpg,1
D:\datasets\quickdraw\normal_images\paper clip_222.jpg,9
D:\datasets\quickdraw\normal_images\ladder_180.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_10.jpg,13
D:\datasets\quickdraw\normal_images\ladder_221.jpg,14
D:\datasets\quickdraw\normal_images\mushroom_284.jpg,2
D:\datasets\quickdraw\normal_images\hurricane_467.jpg,12
D:\datasets\quickdraw\normal_images\ladder_406.jpg,14
D:\datasets\quickdraw\normal_images\fork_410.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_185.jpg,0
D:\datasets\quickdraw\normal_images\cloud_114.jpg,7
D:\datasets\quickdraw\normal_images\watermelon_282.jpg,0
D:\datasets\quickdraw\normal_images\bush_365.jpg,3
D:\datasets\quickdraw\normal_images\bush_139.jpg,3
D:\datasets\quickdraw\normal_images\ladder_99.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_66.jpg,0
D:\datasets\quickdraw\normal_images\grass_320.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_323.jpg,0
D:\datasets\quickdraw\normal_images\ladder_415.jpg,14
D:\datasets\quickdraw\normal_images\fork_56.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_84.jpg,9
D:\datasets\quickdraw\normal_images\grass_405.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_73.jpg,12
D:\datasets\quickdraw\normal_images\bush_412.jpg,3
D:\datasets\quickdraw\normal_images\basketball_42.jpg,10
D:\datasets\quickdraw\normal_images\baseball_141.jpg,5
D:\datasets\quickdraw\normal_images\fork_387.jpg,4
D:\datasets\quickdraw\normal_images\fork_296.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_109.jpg,12
D:\datasets\quickdraw\normal_images\ladder_336.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_377.jpg,0
D:\datasets\quickdraw\normal_images\watermelon_109.jpg,0
D:\datasets\quickdraw\normal_images\nail_275.jpg,8
D:\datasets\quickdraw\normal_images\hurricane_329.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_289.jpg,6
D:\datasets\quickdraw\normal_images\basketball_177.jpg,10
D:\datasets\quickdraw\normal_images\ladder_84.jpg,14
D:\datasets\quickdraw\normal_images\ladder_429.jpg,14
D:\datasets\quickdraw\normal_images\cloud_102.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_20.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_181.jpg,2
D:\datasets\quickdraw\normal_images\bush_250.jpg,3
D:\datasets\quickdraw\normal_images\squiggle_195.jpg,6
D:\datasets\quickdraw\normal_images\mushroom_77.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_187.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_360.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_276.jpg,0
D:\datasets\quickdraw\normal_images\basketball_188.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_171.jpg,0
D:\datasets\quickdraw\normal_images\rainbow_361.jpg,11
D:\datasets\quickdraw\normal_images\cloud_8.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_24.jpg,12
D:\datasets\quickdraw\normal_images\fork_230.jpg,4
D:\datasets\quickdraw\normal_images\grass_282.jpg,1
D:\datasets\quickdraw\normal_images\fork_425.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_385.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_141.jpg,13
D:\datasets\quickdraw\normal_images\bush_179.jpg,3
D:\datasets\quickdraw\normal_images\fork_320.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_228.jpg,9
D:\datasets\quickdraw\normal_images\baseball_432.jpg,5
D:\datasets\quickdraw\normal_images\mushroom_457.jpg,2
D:\datasets\quickdraw\normal_images\ladder_312.jpg,14
D:\datasets\quickdraw\normal_images\mushroom_15.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_152.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_290.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_357.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_373.jpg,0
D:\datasets\quickdraw\normal_images\bush_284.jpg,3
D:\datasets\quickdraw\normal_images\ladder_213.jpg,14
D:\datasets\quickdraw\normal_images\bush_140.jpg,3
D:\datasets\quickdraw\normal_images\ladder_20.jpg,14
D:\datasets\quickdraw\normal_images\ladder_269.jpg,14
D:\datasets\quickdraw\normal_images\mushroom_214.jpg,2
D:\datasets\quickdraw\normal_images\ladder_158.jpg,14
D:\datasets\quickdraw\normal_images\basketball_278.jpg,10
D:\datasets\quickdraw\normal_images\fork_154.jpg,4
D:\datasets\quickdraw\normal_images\cloud_359.jpg,7
D:\datasets\quickdraw\normal_images\fork_376.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_100.jpg,2
D:\datasets\quickdraw\normal_images\fork_265.jpg,4
D:\datasets\quickdraw\normal_images\fork_491.jpg,4
D:\datasets\quickdraw\normal_images\grass_382.jpg,1
D:\datasets\quickdraw\normal_images\fork_124.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_467.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_395.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_258.jpg,0
D:\datasets\quickdraw\normal_images\nail_445.jpg,8
D:\datasets\quickdraw\normal_images\grass_91.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_190.jpg,0
D:\datasets\quickdraw\normal_images\basketball_306.jpg,10
D:\datasets\quickdraw\normal_images\hurricane_303.jpg,12
D:\datasets\quickdraw\normal_images\ladder_350.jpg,14
D:\datasets\quickdraw\normal_images\fork_420.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_199.jpg,12
D:\datasets\quickdraw\normal_images\bush_133.jpg,3
D:\datasets\quickdraw\normal_images\cloud_93.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_390.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_240.jpg,13
D:\datasets\quickdraw\normal_images\watermelon_483.jpg,0
D:\datasets\quickdraw\normal_images\bush_428.jpg,3
D:\datasets\quickdraw\normal_images\baseball_391.jpg,5
D:\datasets\quickdraw\normal_images\grass_88.jpg,1
D:\datasets\quickdraw\normal_images\grass_372.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_209.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_193.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_364.jpg,2
D:\datasets\quickdraw\normal_images\nail_58.jpg,8
D:\datasets\quickdraw\normal_images\ladder_24.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_434.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_245.jpg,2
D:\datasets\quickdraw\normal_images\ladder_209.jpg,14
D:\datasets\quickdraw\normal_images\paper clip_295.jpg,9
D:\datasets\quickdraw\normal_images\basketball_117.jpg,10
D:\datasets\quickdraw\normal_images\bush_275.jpg,3
D:\datasets\quickdraw\normal_images\zigzag_294.jpg,13
D:\datasets\quickdraw\normal_images\hurricane_499.jpg,12
D:\datasets\quickdraw\normal_images\cloud_90.jpg,7
D:\datasets\quickdraw\normal_images\bush_153.jpg,3
D:\datasets\quickdraw\normal_images\watermelon_57.jpg,0
D:\datasets\quickdraw\normal_images\nail_305.jpg,8
D:\datasets\quickdraw\normal_images\nail_288.jpg,8
D:\datasets\quickdraw\normal_images\zigzag_255.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_472.jpg,6
D:\datasets\quickdraw\normal_images\basketball_332.jpg,10
D:\datasets\quickdraw\normal_images\squiggle_420.jpg,6
D:\datasets\quickdraw\normal_images\basketball_149.jpg,10
D:\datasets\quickdraw\normal_images\nail_86.jpg,8
D:\datasets\quickdraw\normal_images\ladder_192.jpg,14
D:\datasets\quickdraw\normal_images\ladder_309.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_335.jpg,11
D:\datasets\quickdraw\normal_images\cloud_183.jpg,7
D:\datasets\quickdraw\normal_images\grass_228.jpg,1
D:\datasets\quickdraw\normal_images\fork_444.jpg,4
D:\datasets\quickdraw\normal_images\ladder_308.jpg,14
D:\datasets\quickdraw\normal_images\grass_389.jpg,1
D:\datasets\quickdraw\normal_images\zigzag_199.jpg,13
D:\datasets\quickdraw\normal_images\cloud_155.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_35.jpg,12
D:\datasets\quickdraw\normal_images\basketball_355.jpg,10
D:\datasets\quickdraw\normal_images\grass_335.jpg,1
D:\datasets\quickdraw\normal_images\fork_11.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_394.jpg,2
D:\datasets\quickdraw\normal_images\ladder_397.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_147.jpg,11
D:\datasets\quickdraw\normal_images\fork_149.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_24.jpg,0
D:\datasets\quickdraw\normal_images\ladder_277.jpg,14
D:\datasets\quickdraw\normal_images\grass_184.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_190.jpg,12
D:\datasets\quickdraw\normal_images\baseball_109.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_482.jpg,6
D:\datasets\quickdraw\normal_images\mushroom_155.jpg,2
D:\datasets\quickdraw\normal_images\squiggle_477.jpg,6
D:\datasets\quickdraw\normal_images\cloud_428.jpg,7
D:\datasets\quickdraw\normal_images\nail_279.jpg,8
D:\datasets\quickdraw\normal_images\watermelon_436.jpg,0
D:\datasets\quickdraw\normal_images\grass_442.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_369.jpg,12
D:\datasets\quickdraw\normal_images\baseball_430.jpg,5
D:\datasets\quickdraw\normal_images\baseball_198.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_406.jpg,6
D:\datasets\quickdraw\normal_images\ladder_218.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_171.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_208.jpg,6
D:\datasets\quickdraw\normal_images\baseball_364.jpg,5
D:\datasets\quickdraw\normal_images\bush_392.jpg,3
D:\datasets\quickdraw\normal_images\bush_225.jpg,3
D:\datasets\quickdraw\normal_images\squiggle_129.jpg,6
D:\datasets\quickdraw\normal_images\squiggle_12.jpg,6
D:\datasets\quickdraw\normal_images\ladder_237.jpg,14
D:\datasets\quickdraw\normal_images\baseball_205.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_279.jpg,6
D:\datasets\quickdraw\normal_images\fork_34.jpg,4
D:\datasets\quickdraw\normal_images\ladder_272.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_79.jpg,11
D:\datasets\quickdraw\normal_images\hurricane_378.jpg,12
D:\datasets\quickdraw\normal_images\fork_131.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_460.jpg,12
D:\datasets\quickdraw\normal_images\baseball_341.jpg,5
D:\datasets\quickdraw\normal_images\cloud_63.jpg,7
D:\datasets\quickdraw\normal_images\zigzag_222.jpg,13
D:\datasets\quickdraw\normal_images\bush_127.jpg,3
D:\datasets\quickdraw\normal_images\basketball_148.jpg,10
D:\datasets\quickdraw\normal_images\nail_71.jpg,8
D:\datasets\quickdraw\normal_images\ladder_216.jpg,14
D:\datasets\quickdraw\normal_images\bush_242.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_411.jpg,11
D:\datasets\quickdraw\normal_images\nail_109.jpg,8
D:\datasets\quickdraw\normal_images\watermelon_318.jpg,0
D:\datasets\quickdraw\normal_images\nail_298.jpg,8
D:\datasets\quickdraw\normal_images\rainbow_495.jpg,11
D:\datasets\quickdraw\normal_images\basketball_297.jpg,10
D:\datasets\quickdraw\normal_images\paper clip_303.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_248.jpg,6
D:\datasets\quickdraw\normal_images\baseball_301.jpg,5
D:\datasets\quickdraw\normal_images\grass_48.jpg,1
D:\datasets\quickdraw\normal_images\grass_96.jpg,1
D:\datasets\quickdraw\normal_images\grass_286.jpg,1
D:\datasets\quickdraw\normal_images\zigzag_377.jpg,13
D:\datasets\quickdraw\normal_images\fork_305.jpg,4
D:\datasets\quickdraw\normal_images\fork_495.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_163.jpg,0
D:\datasets\quickdraw\normal_images\bush_66.jpg,3
D:\datasets\quickdraw\normal_images\hurricane_84.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_9.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_5.jpg,9
D:\datasets\quickdraw\normal_images\mushroom_46.jpg,2
D:\datasets\quickdraw\normal_images\bush_468.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_288.jpg,11
D:\datasets\quickdraw\normal_images\squiggle_497.jpg,6
D:\datasets\quickdraw\normal_images\rainbow_479.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_460.jpg,0
D:\datasets\quickdraw\normal_images\fork_89.jpg,4
D:\datasets\quickdraw\normal_images\ladder_394.jpg,14
D:\datasets\quickdraw\normal_images\grass_479.jpg,1
D:\datasets\quickdraw\normal_images\cloud_386.jpg,7
D:\datasets\quickdraw\normal_images\fork_195.jpg,4
D:\datasets\quickdraw\normal_images\grass_290.jpg,1
D:\datasets\quickdraw\normal_images\baseball_420.jpg,5
D:\datasets\quickdraw\normal_images\grass_246.jpg,1
D:\datasets\quickdraw\normal_images\basketball_75.jpg,10
D:\datasets\quickdraw\normal_images\squiggle_324.jpg,6
D:\datasets\quickdraw\normal_images\hurricane_215.jpg,12
D:\datasets\quickdraw\normal_images\ladder_9.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_433.jpg,12
D:\datasets\quickdraw\normal_images\paper clip_289.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_316.jpg,12
D:\datasets\quickdraw\normal_images\cloud_463.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_45.jpg,9
D:\datasets\quickdraw\normal_images\grass_304.jpg,1
D:\datasets\quickdraw\normal_images\mushroom_313.jpg,2
D:\datasets\quickdraw\normal_images\watermelon_449.jpg,0
D:\datasets\quickdraw\normal_images\basketball_143.jpg,10
D:\datasets\quickdraw\normal_images\ladder_31.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_476.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_286.jpg,0
D:\datasets\quickdraw\normal_images\nail_44.jpg,8
D:\datasets\quickdraw\normal_images\basketball_366.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_328.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_28.jpg,12
D:\datasets\quickdraw\normal_images\ladder_117.jpg,14
D:\datasets\quickdraw\normal_images\nail_414.jpg,8
D:\datasets\quickdraw\normal_images\fork_50.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_440.jpg,11
D:\datasets\quickdraw\normal_images\cloud_379.jpg,7
D:\datasets\quickdraw\normal_images\basketball_393.jpg,10
D:\datasets\quickdraw\normal_images\fork_277.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_212.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_247.jpg,2
D:\datasets\quickdraw\normal_images\bush_248.jpg,3
D:\datasets\quickdraw\normal_images\ladder_214.jpg,14
D:\datasets\quickdraw\normal_images\squiggle_339.jpg,6
D:\datasets\quickdraw\normal_images\basketball_492.jpg,10
D:\datasets\quickdraw\normal_images\fork_353.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_270.jpg,13
D:\datasets\quickdraw\normal_images\watermelon_74.jpg,0
D:\datasets\quickdraw\normal_images\paper clip_407.jpg,9
D:\datasets\quickdraw\normal_images\basketball_436.jpg,10
D:\datasets\quickdraw\normal_images\mushroom_125.jpg,2
D:\datasets\quickdraw\normal_images\hurricane_21.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_270.jpg,6
D:\datasets\quickdraw\normal_images\grass_130.jpg,1
D:\datasets\quickdraw\normal_images\basketball_448.jpg,10
D:\datasets\quickdraw\normal_images\mushroom_465.jpg,2
D:\datasets\quickdraw\normal_images\zigzag_467.jpg,13
D:\datasets\quickdraw\normal_images\nail_348.jpg,8
D:\datasets\quickdraw\normal_images\bush_261.jpg,3
D:\datasets\quickdraw\normal_images\cloud_137.jpg,7
D:\datasets\quickdraw\normal_images\watermelon_223.jpg,0
D:\datasets\quickdraw\normal_images\watermelon_275.jpg,0
D:\datasets\quickdraw\normal_images\rainbow_490.jpg,11
D:\datasets\quickdraw\normal_images\cloud_389.jpg,7
D:\datasets\quickdraw\normal_images\squiggle_291.jpg,6
D:\datasets\quickdraw\normal_images\rainbow_214.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_190.jpg,2
D:\datasets\quickdraw\normal_images\baseball_130.jpg,5
D:\datasets\quickdraw\normal_images\nail_299.jpg,8
D:\datasets\quickdraw\normal_images\zigzag_250.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_150.jpg,13
D:\datasets\quickdraw\normal_images\mushroom_253.jpg,2
D:\datasets\quickdraw\normal_images\watermelon_385.jpg,0
D:\datasets\quickdraw\normal_images\basketball_152.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_439.jpg,0
D:\datasets\quickdraw\normal_images\rainbow_291.jpg,11
D:\datasets\quickdraw\normal_images\grass_113.jpg,1
D:\datasets\quickdraw\normal_images\basketball_98.jpg,10
D:\datasets\quickdraw\normal_images\hurricane_122.jpg,12
D:\datasets\quickdraw\normal_images\watermelon_393.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_322.jpg,12
D:\datasets\quickdraw\normal_images\fork_373.jpg,4
D:\datasets\quickdraw\normal_images\bush_75.jpg,3
D:\datasets\quickdraw\normal_images\nail_219.jpg,8
D:\datasets\quickdraw\normal_images\rainbow_247.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_16.jpg,2
D:\datasets\quickdraw\normal_images\squiggle_141.jpg,6
D:\datasets\quickdraw\normal_images\squiggle_398.jpg,6
D:\datasets\quickdraw\normal_images\ladder_222.jpg,14
D:\datasets\quickdraw\normal_images\ladder_114.jpg,14
D:\datasets\quickdraw\normal_images\baseball_48.jpg,5
D:\datasets\quickdraw\normal_images\paper clip_379.jpg,9
D:\datasets\quickdraw\normal_images\grass_39.jpg,1
D:\datasets\quickdraw\normal_images\zigzag_137.jpg,13
D:\datasets\quickdraw\normal_images\baseball_40.jpg,5
D:\datasets\quickdraw\normal_images\grass_467.jpg,1
D:\datasets\quickdraw\normal_images\bush_354.jpg,3
D:\datasets\quickdraw\normal_images\baseball_449.jpg,5
D:\datasets\quickdraw\normal_images\zigzag_464.jpg,13
D:\datasets\quickdraw\normal_images\fork_408.jpg,4
D:\datasets\quickdraw\normal_images\ladder_377.jpg,14
D:\datasets\quickdraw\normal_images\bush_384.jpg,3
D:\datasets\quickdraw\normal_images\grass_323.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_403.jpg,12
D:\datasets\quickdraw\normal_images\grass_496.jpg,1
D:\datasets\quickdraw\normal_images\baseball_128.jpg,5
D:\datasets\quickdraw\normal_images\watermelon_119.jpg,0
D:\datasets\quickdraw\normal_images\ladder_435.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_136.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_276.jpg,2
D:\datasets\quickdraw\normal_images\basketball_106.jpg,10
D:\datasets\quickdraw\normal_images\hurricane_461.jpg,12
D:\datasets\quickdraw\normal_images\paper clip_454.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_412.jpg,12
D:\datasets\quickdraw\normal_images\paper clip_322.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_428.jpg,6
D:\datasets\quickdraw\normal_images\grass_79.jpg,1
D:\datasets\quickdraw\normal_images\grass_219.jpg,1
D:\datasets\quickdraw\normal_images\bush_344.jpg,3
D:\datasets\quickdraw\normal_images\cloud_356.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_74.jpg,2
D:\datasets\quickdraw\normal_images\grass_7.jpg,1
D:\datasets\quickdraw\normal_images\cloud_319.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_363.jpg,12
D:\datasets\quickdraw\normal_images\bush_23.jpg,3
D:\datasets\quickdraw\normal_images\watermelon_298.jpg,0
D:\datasets\quickdraw\normal_images\basketball_58.jpg,10
D:\datasets\quickdraw\normal_images\rainbow_393.jpg,11
D:\datasets\quickdraw\normal_images\ladder_387.jpg,14
D:\datasets\quickdraw\normal_images\paper clip_124.jpg,9
D:\datasets\quickdraw\normal_images\basketball_253.jpg,10
D:\datasets\quickdraw\normal_images\rainbow_355.jpg,11
D:\datasets\quickdraw\normal_images\cloud_469.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_226.jpg,12
D:\datasets\quickdraw\normal_images\watermelon_379.jpg,0
D:\datasets\quickdraw\normal_images\ladder_38.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_195.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_493.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_159.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_67.jpg,9
D:\datasets\quickdraw\normal_images\bush_94.jpg,3
D:\datasets\quickdraw\normal_images\basketball_257.jpg,10
D:\datasets\quickdraw\normal_images\baseball_413.jpg,5
D:\datasets\quickdraw\normal_images\nail_267.jpg,8
D:\datasets\quickdraw\normal_images\watermelon_220.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_387.jpg,13
D:\datasets\quickdraw\normal_images\rainbow_468.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_364.jpg,0
D:\datasets\quickdraw\normal_images\basketball_228.jpg,10
D:\datasets\quickdraw\normal_images\cloud_438.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_185.jpg,9
D:\datasets\quickdraw\normal_images\cloud_77.jpg,7
D:\datasets\quickdraw\normal_images\basketball_446.jpg,10
D:\datasets\quickdraw\normal_images\rainbow_463.jpg,11
D:\datasets\quickdraw\normal_images\hurricane_105.jpg,12
D:\datasets\quickdraw\normal_images\watermelon_221.jpg,0
D:\datasets\quickdraw\normal_images\nail_351.jpg,8
D:\datasets\quickdraw\normal_images\grass_118.jpg,1
D:\datasets\quickdraw\normal_images\squiggle_459.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_465.jpg,9
D:\datasets\quickdraw\normal_images\basketball_180.jpg,10
D:\datasets\quickdraw\normal_images\basketball_5.jpg,10
D:\datasets\quickdraw\normal_images\ladder_27.jpg,14
D:\datasets\quickdraw\normal_images\squiggle_282.jpg,6
D:\datasets\quickdraw\normal_images\zigzag_466.jpg,13
D:\datasets\quickdraw\normal_images\rainbow_369.jpg,11
D:\datasets\quickdraw\normal_images\baseball_71.jpg,5
D:\datasets\quickdraw\normal_images\basketball_207.jpg,10
D:\datasets\quickdraw\normal_images\nail_309.jpg,8
D:\datasets\quickdraw\normal_images\paper clip_128.jpg,9
D:\datasets\quickdraw\normal_images\ladder_220.jpg,14
D:\datasets\quickdraw\normal_images\ladder_449.jpg,14
D:\datasets\quickdraw\normal_images\basketball_472.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_473.jpg,0
D:\datasets\quickdraw\normal_images\squiggle_329.jpg,6
D:\datasets\quickdraw\normal_images\grass_233.jpg,1
D:\datasets\quickdraw\normal_images\zigzag_388.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_372.jpg,13
D:\datasets\quickdraw\normal_images\hurricane_61.jpg,12
D:\datasets\quickdraw\normal_images\bush_190.jpg,3
D:\datasets\quickdraw\normal_images\hurricane_440.jpg,12
D:\datasets\quickdraw\normal_images\rainbow_40.jpg,11
D:\datasets\quickdraw\normal_images\squiggle_448.jpg,6
D:\datasets\quickdraw\normal_images\mushroom_454.jpg,2
D:\datasets\quickdraw\normal_images\basketball_307.jpg,10
D:\datasets\quickdraw\normal_images\basketball_452.jpg,10
D:\datasets\quickdraw\normal_images\zigzag_272.jpg,13
D:\datasets\quickdraw\normal_images\fork_439.jpg,4
D:\datasets\quickdraw\normal_images\baseball_67.jpg,5
D:\datasets\quickdraw\normal_images\paper clip_212.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_188.jpg,13
D:\datasets\quickdraw\normal_images\nail_295.jpg,8
D:\datasets\quickdraw\normal_images\fork_194.jpg,4
D:\datasets\quickdraw\normal_images\basketball_419.jpg,10
D:\datasets\quickdraw\normal_images\paper clip_341.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_216.jpg,9
D:\datasets\quickdraw\normal_images\nail_154.jpg,8
D:\datasets\quickdraw\normal_images\nail_310.jpg,8
D:\datasets\quickdraw\normal_images\cloud_290.jpg,7
