path,label
D:\datasets\quickdraw\normal_images\fork_6.jpg,4
D:\datasets\quickdraw\normal_images\baseball_55.jpg,5
D:\datasets\quickdraw\normal_images\paper clip_496.jpg,9
D:\datasets\quickdraw\normal_images\fork_103.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_366.jpg,12
D:\datasets\quickdraw\normal_images\watermelon_273.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_67.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_486.jpg,13
D:\datasets\quickdraw\normal_images\grass_263.jpg,1
D:\datasets\quickdraw\normal_images\nail_273.jpg,8
D:\datasets\quickdraw\normal_images\bush_161.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_108.jpg,11
D:\datasets\quickdraw\normal_images\baseball_492.jpg,5
D:\datasets\quickdraw\normal_images\basketball_315.jpg,10
D:\datasets\quickdraw\normal_images\fork_57.jpg,4
D:\datasets\quickdraw\normal_images\fork_211.jpg,4
D:\datasets\quickdraw\normal_images\ladder_137.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_459.jpg,13
D:\datasets\quickdraw\normal_images\basketball_194.jpg,10
D:\datasets\quickdraw\normal_images\rainbow_390.jpg,11
D:\datasets\quickdraw\normal_images\grass_83.jpg,1
D:\datasets\quickdraw\normal_images\zigzag_37.jpg,13
D:\datasets\quickdraw\normal_images\ladder_103.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_87.jpg,13
D:\datasets\quickdraw\normal_images\basketball_87.jpg,10
D:\datasets\quickdraw\normal_images\mushroom_180.jpg,2
D:\datasets\quickdraw\normal_images\hurricane_457.jpg,12
D:\datasets\quickdraw\normal_images\watermelon_256.jpg,0
D:\datasets\quickdraw\normal_images\grass_410.jpg,1
D:\datasets\quickdraw\normal_images\mushroom_122.jpg,2
D:\datasets\quickdraw\normal_images\fork_96.jpg,4
D:\datasets\quickdraw\normal_images\grass_455.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_418.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_138.jpg,6
D:\datasets\quickdraw\normal_images\baseball_369.jpg,5
D:\datasets\quickdraw\normal_images\zigzag_442.jpg,13
D:\datasets\quickdraw\normal_images\ladder_281.jpg,14
D:\datasets\quickdraw\normal_images\cloud_293.jpg,7
D:\datasets\quickdraw\normal_images\squiggle_375.jpg,6
D:\datasets\quickdraw\normal_images\cloud_399.jpg,7
D:\datasets\quickdraw\normal_images\watermelon_8.jpg,0
D:\datasets\quickdraw\normal_images\squiggle_325.jpg,6
D:\datasets\quickdraw\normal_images\nail_374.jpg,8
D:\datasets\quickdraw\normal_images\watermelon_291.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_397.jpg,12
D:\datasets\quickdraw\normal_images\nail_443.jpg,8
D:\datasets\quickdraw\normal_images\ladder_416.jpg,14
D:\datasets\quickdraw\normal_images\grass_25.jpg,1
D:\datasets\quickdraw\normal_images\squiggle_84.jpg,6
D:\datasets\quickdraw\normal_images\hurricane_490.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_432.jpg,2
D:\datasets\quickdraw\normal_images\nail_434.jpg,8
D:\datasets\quickdraw\normal_images\ladder_193.jpg,14
D:\datasets\quickdraw\normal_images\nail_38.jpg,8
D:\datasets\quickdraw\normal_images\cloud_136.jpg,7
D:\datasets\quickdraw\normal_images\nail_468.jpg,8
D:\datasets\quickdraw\normal_images\fork_144.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_305.jpg,13
D:\datasets\quickdraw\normal_images\ladder_345.jpg,14
D:\datasets\quickdraw\normal_images\grass_112.jpg,1
D:\datasets\quickdraw\normal_images\basketball_396.jpg,10
D:\datasets\quickdraw\normal_images\cloud_482.jpg,7
D:\datasets\quickdraw\normal_images\rainbow_287.jpg,11
D:\datasets\quickdraw\normal_images\fork_326.jpg,4
D:\datasets\quickdraw\normal_images\grass_54.jpg,1
D:\datasets\quickdraw\normal_images\paper clip_69.jpg,9
D:\datasets\quickdraw\normal_images\cloud_478.jpg,7
D:\datasets\quickdraw\normal_images\nail_456.jpg,8
D:\datasets\quickdraw\normal_images\paper clip_346.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_487.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_179.jpg,9
D:\datasets\quickdraw\normal_images\nail_417.jpg,8
D:\datasets\quickdraw\normal_images\zigzag_444.jpg,13
D:\datasets\quickdraw\normal_images\baseball_491.jpg,5
D:\datasets\quickdraw\normal_images\paper clip_106.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_181.jpg,11
D:\datasets\quickdraw\normal_images\fork_114.jpg,4
D:\datasets\quickdraw\normal_images\baseball_366.jpg,5
D:\datasets\quickdraw\normal_images\fork_446.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_256.jpg,13
D:\datasets\quickdraw\normal_images\bush_356.jpg,3
D:\datasets\quickdraw\normal_images\hurricane_477.jpg,12
D:\datasets\quickdraw\normal_images\bush_367.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_415.jpg,11
D:\datasets\quickdraw\normal_images\hurricane_72.jpg,12
D:\datasets\quickdraw\normal_images\nail_242.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_460.jpg,6
D:\datasets\quickdraw\normal_images\mushroom_225.jpg,2
D:\datasets\quickdraw\normal_images\zigzag_214.jpg,13
D:\datasets\quickdraw\normal_images\ladder_46.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_85.jpg,11
D:\datasets\quickdraw\normal_images\paper clip_353.jpg,9
D:\datasets\quickdraw\normal_images\cloud_198.jpg,7
D:\datasets\quickdraw\normal_images\squiggle_234.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_307.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_234.jpg,0
D:\datasets\quickdraw\normal_images\rainbow_149.jpg,11
D:\datasets\quickdraw\normal_images\cloud_430.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_262.jpg,9
D:\datasets\quickdraw\normal_images\mushroom_170.jpg,2
D:\datasets\quickdraw\normal_images\grass_167.jpg,1
D:\datasets\quickdraw\normal_images\basketball_235.jpg,10
D:\datasets\quickdraw\normal_images\bush_88.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_10.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_424.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_262.jpg,6
D:\datasets\quickdraw\normal_images\watermelon_179.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_333.jpg,12
D:\datasets\quickdraw\normal_images\bush_73.jpg,3
D:\datasets\quickdraw\normal_images\grass_222.jpg,1
D:\datasets\quickdraw\normal_images\bush_200.jpg,3
D:\datasets\quickdraw\normal_images\fork_278.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_9.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_13.jpg,2
D:\datasets\quickdraw\normal_images\squiggle_295.jpg,6
D:\datasets\quickdraw\normal_images\watermelon_183.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_86.jpg,12
D:\datasets\quickdraw\normal_images\ladder_87.jpg,14
D:\datasets\quickdraw\normal_images\paper clip_72.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_81.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_89.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_468.jpg,13
D:\datasets\quickdraw\normal_images\bush_58.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_364.jpg,11
D:\datasets\quickdraw\normal_images\hurricane_188.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_414.jpg,2
D:\datasets\quickdraw\normal_images\watermelon_315.jpg,0
D:\datasets\quickdraw\normal_images\bush_71.jpg,3
D:\datasets\quickdraw\normal_images\cloud_229.jpg,7
D:\datasets\quickdraw\normal_images\fork_236.jpg,4
D:\datasets\quickdraw\normal_images\cloud_353.jpg,7
D:\datasets\quickdraw\normal_images\nail_45.jpg,8
D:\datasets\quickdraw\normal_images\nail_138.jpg,8
D:\datasets\quickdraw\normal_images\zigzag_417.jpg,13
D:\datasets\quickdraw\normal_images\rainbow_388.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_217.jpg,11
D:\datasets\quickdraw\normal_images\paper clip_258.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_417.jpg,9
D:\datasets\quickdraw\normal_images\cloud_184.jpg,7
D:\datasets\quickdraw\normal_images\ladder_448.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_29.jpg,11
D:\datasets\quickdraw\normal_images\paper clip_86.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_181.jpg,6
D:\datasets\quickdraw\normal_images\basketball_4.jpg,10
D:\datasets\quickdraw\normal_images\zigzag_347.jpg,13
D:\datasets\quickdraw\normal_images\hurricane_439.jpg,12
D:\datasets\quickdraw\normal_images\grass_187.jpg,1
D:\datasets\quickdraw\normal_images\paper clip_396.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_110.jpg,9
D:\datasets\quickdraw\normal_images\grass_331.jpg,1
D:\datasets\quickdraw\normal_images\baseball_224.jpg,5
D:\datasets\quickdraw\normal_images\rainbow_17.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_37.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_116.jpg,12
D:\datasets\quickdraw\normal_images\hurricane_438.jpg,12
D:\datasets\quickdraw\normal_images\fork_467.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_54.jpg,11
D:\datasets\quickdraw\normal_images\paper clip_324.jpg,9
D:\datasets\quickdraw\normal_images\fork_480.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_300.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_260.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_104.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_329.jpg,13
D:\datasets\quickdraw\normal_images\fork_432.jpg,4
D:\datasets\quickdraw\normal_images\baseball_479.jpg,5
D:\datasets\quickdraw\normal_images\paper clip_150.jpg,9
D:\datasets\quickdraw\normal_images\bush_236.jpg,3
D:\datasets\quickdraw\normal_images\watermelon_49.jpg,0
D:\datasets\quickdraw\normal_images\grass_106.jpg,1
D:\datasets\quickdraw\normal_images\ladder_55.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_351.jpg,13
D:\datasets\quickdraw\normal_images\ladder_370.jpg,14
D:\datasets\quickdraw\normal_images\basketball_80.jpg,10
D:\datasets\quickdraw\normal_images\squiggle_14.jpg,6
D:\datasets\quickdraw\normal_images\grass_181.jpg,1
D:\datasets\quickdraw\normal_images\paper clip_372.jpg,9
D:\datasets\quickdraw\normal_images\nail_314.jpg,8
D:\datasets\quickdraw\normal_images\rainbow_349.jpg,11
D:\datasets\quickdraw\normal_images\baseball_280.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_241.jpg,6
D:\datasets\quickdraw\normal_images\baseball_257.jpg,5
D:\datasets\quickdraw\normal_images\grass_288.jpg,1
D:\datasets\quickdraw\normal_images\bush_441.jpg,3
D:\datasets\quickdraw\normal_images\squiggle_86.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_164.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_197.jpg,6
D:\datasets\quickdraw\normal_images\mushroom_143.jpg,2
D:\datasets\quickdraw\normal_images\nail_67.jpg,8
D:\datasets\quickdraw\normal_images\nail_3.jpg,8
D:\datasets\quickdraw\normal_images\hurricane_486.jpg,12
D:\datasets\quickdraw\normal_images\ladder_111.jpg,14
D:\datasets\quickdraw\normal_images\baseball_183.jpg,5
D:\datasets\quickdraw\normal_images\cloud_142.jpg,7
D:\datasets\quickdraw\normal_images\basketball_185.jpg,10
D:\datasets\quickdraw\normal_images\squiggle_432.jpg,6
D:\datasets\quickdraw\normal_images\mushroom_370.jpg,2
D:\datasets\quickdraw\normal_images\nail_57.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_148.jpg,6
D:\datasets\quickdraw\normal_images\zigzag_298.jpg,13
D:\datasets\quickdraw\normal_images\nail_454.jpg,8
D:\datasets\quickdraw\normal_images\grass_417.jpg,1
D:\datasets\quickdraw\normal_images\grass_220.jpg,1
D:\datasets\quickdraw\normal_images\bush_260.jpg,3
D:\datasets\quickdraw\normal_images\ladder_255.jpg,14
D:\datasets\quickdraw\normal_images\squiggle_8.jpg,6
D:\datasets\quickdraw\normal_images\ladder_481.jpg,14
D:\datasets\quickdraw\normal_images\nail_323.jpg,8
D:\datasets\quickdraw\normal_images\hurricane_466.jpg,12
D:\datasets\quickdraw\normal_images\rainbow_207.jpg,11
D:\datasets\quickdraw\normal_images\hurricane_233.jpg,12
D:\datasets\quickdraw\normal_images\nail_16.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_348.jpg,6
D:\datasets\quickdraw\normal_images\hurricane_216.jpg,12
D:\datasets\quickdraw\normal_images\fork_60.jpg,4
D:\datasets\quickdraw\normal_images\grass_125.jpg,1
D:\datasets\quickdraw\normal_images\rainbow_397.jpg,11
D:\datasets\quickdraw\normal_images\grass_314.jpg,1
D:\datasets\quickdraw\normal_images\bush_253.jpg,3
D:\datasets\quickdraw\normal_images\bush_425.jpg,3
D:\datasets\quickdraw\normal_images\squiggle_240.jpg,6
D:\datasets\quickdraw\normal_images\squiggle_183.jpg,6
D:\datasets\quickdraw\normal_images\cloud_108.jpg,7
D:\datasets\quickdraw\normal_images\ladder_68.jpg,14
D:\datasets\quickdraw\normal_images\fork_219.jpg,4
D:\datasets\quickdraw\normal_images\nail_245.jpg,8
D:\datasets\quickdraw\normal_images\basketball_484.jpg,10
D:\datasets\quickdraw\normal_images\cloud_409.jpg,7
D:\datasets\quickdraw\normal_images\grass_93.jpg,1
D:\datasets\quickdraw\normal_images\basketball_15.jpg,10
D:\datasets\quickdraw\normal_images\nail_485.jpg,8
D:\datasets\quickdraw\normal_images\fork_67.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_271.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_206.jpg,13
D:\datasets\quickdraw\normal_images\ladder_337.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_61.jpg,0
D:\datasets\quickdraw\normal_images\bush_408.jpg,3
D:\datasets\quickdraw\normal_images\fork_93.jpg,4
D:\datasets\quickdraw\normal_images\grass_441.jpg,1
D:\datasets\quickdraw\normal_images\squiggle_423.jpg,6
D:\datasets\quickdraw\normal_images\ladder_300.jpg,14
D:\datasets\quickdraw\normal_images\fork_155.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_304.jpg,13
D:\datasets\quickdraw\normal_images\basketball_329.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_122.jpg,0
D:\datasets\quickdraw\normal_images\basketball_405.jpg,10
D:\datasets\quickdraw\normal_images\hurricane_166.jpg,12
D:\datasets\quickdraw\normal_images\grass_73.jpg,1
D:\datasets\quickdraw\normal_images\fork_178.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_301.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_328.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_27.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_471.jpg,13
D:\datasets\quickdraw\normal_images\baseball_33.jpg,5
D:\datasets\quickdraw\normal_images\rainbow_427.jpg,11
D:\datasets\quickdraw\normal_images\nail_160.jpg,8
D:\datasets\quickdraw\normal_images\cloud_202.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_10.jpg,12
D:\datasets\quickdraw\normal_images\zigzag_18.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_255.jpg,9
D:\datasets\quickdraw\normal_images\cloud_421.jpg,7
D:\datasets\quickdraw\normal_images\squiggle_493.jpg,6
D:\datasets\quickdraw\normal_images\grass_429.jpg,1
D:\datasets\quickdraw\normal_images\basketball_163.jpg,10
D:\datasets\quickdraw\normal_images\baseball_451.jpg,5
D:\datasets\quickdraw\normal_images\mushroom_483.jpg,2
D:\datasets\quickdraw\normal_images\basketball_473.jpg,10
D:\datasets\quickdraw\normal_images\squiggle_332.jpg,6
D:\datasets\quickdraw\normal_images\nail_368.jpg,8
D:\datasets\quickdraw\normal_images\bush_32.jpg,3
D:\datasets\quickdraw\normal_images\zigzag_57.jpg,13
D:\datasets\quickdraw\normal_images\watermelon_425.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_323.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_56.jpg,9
D:\datasets\quickdraw\normal_images\mushroom_266.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_374.jpg,11
D:\datasets\quickdraw\normal_images\nail_25.jpg,8
D:\datasets\quickdraw\normal_images\nail_194.jpg,8
D:\datasets\quickdraw\normal_images\hurricane_276.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_393.jpg,6
D:\datasets\quickdraw\normal_images\ladder_310.jpg,14
D:\datasets\quickdraw\normal_images\baseball_256.jpg,5
D:\datasets\quickdraw\normal_images\grass_186.jpg,1
D:\datasets\quickdraw\normal_images\squiggle_298.jpg,6
D:\datasets\quickdraw\normal_images\rainbow_370.jpg,11
D:\datasets\quickdraw\normal_images\grass_172.jpg,1
D:\datasets\quickdraw\normal_images\grass_471.jpg,1
D:\datasets\quickdraw\normal_images\fork_14.jpg,4
D:\datasets\quickdraw\normal_images\cloud_446.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_427.jpg,9
D:\datasets\quickdraw\normal_images\fork_202.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_223.jpg,9
D:\datasets\quickdraw\normal_images\bush_125.jpg,3
D:\datasets\quickdraw\normal_images\paper clip_30.jpg,9
D:\datasets\quickdraw\normal_images\baseball_380.jpg,5
D:\datasets\quickdraw\normal_images\zigzag_163.jpg,13
D:\datasets\quickdraw\normal_images\basketball_370.jpg,10
D:\datasets\quickdraw\normal_images\basketball_102.jpg,10
D:\datasets\quickdraw\normal_images\paper clip_370.jpg,9
D:\datasets\quickdraw\normal_images\mushroom_192.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_26.jpg,11
D:\datasets\quickdraw\normal_images\cloud_493.jpg,7
D:\datasets\quickdraw\normal_images\grass_365.jpg,1
D:\datasets\quickdraw\normal_images\fork_374.jpg,4
D:\datasets\quickdraw\normal_images\basketball_231.jpg,10
D:\datasets\quickdraw\normal_images\nail_447.jpg,8
D:\datasets\quickdraw\normal_images\bush_160.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_467.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_437.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_89.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_441.jpg,9
D:\datasets\quickdraw\normal_images\ladder_250.jpg,14
D:\datasets\quickdraw\normal_images\squiggle_236.jpg,6
D:\datasets\quickdraw\normal_images\hurricane_376.jpg,12
D:\datasets\quickdraw\normal_images\nail_250.jpg,8
D:\datasets\quickdraw\normal_images\hurricane_361.jpg,12
D:\datasets\quickdraw\normal_images\hurricane_229.jpg,12
D:\datasets\quickdraw\normal_images\nail_115.jpg,8
D:\datasets\quickdraw\normal_images\hurricane_326.jpg,12
D:\datasets\quickdraw\normal_images\basketball_476.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_155.jpg,0
D:\datasets\quickdraw\normal_images\baseball_307.jpg,5
D:\datasets\quickdraw\normal_images\grass_334.jpg,1
D:\datasets\quickdraw\normal_images\zigzag_469.jpg,13
D:\datasets\quickdraw\normal_images\watermelon_345.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_46.jpg,12
D:\datasets\quickdraw\normal_images\fork_394.jpg,4
D:\datasets\quickdraw\normal_images\squiggle_133.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_373.jpg,9
D:\datasets\quickdraw\normal_images\baseball_47.jpg,5
D:\datasets\quickdraw\normal_images\bush_177.jpg,3
D:\datasets\quickdraw\normal_images\watermelon_388.jpg,0
D:\datasets\quickdraw\normal_images\rainbow_488.jpg,11
D:\datasets\quickdraw\normal_images\ladder_452.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_15.jpg,12
D:\datasets\quickdraw\normal_images\zigzag_144.jpg,13
D:\datasets\quickdraw\normal_images\nail_471.jpg,8
D:\datasets\quickdraw\normal_images\rainbow_45.jpg,11
D:\datasets\quickdraw\normal_images\grass_394.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_265.jpg,0
D:\datasets\quickdraw\normal_images\squiggle_494.jpg,6
D:\datasets\quickdraw\normal_images\hurricane_422.jpg,12
D:\datasets\quickdraw\normal_images\cloud_408.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_261.jpg,12
D:\datasets\quickdraw\normal_images\zigzag_114.jpg,13
D:\datasets\quickdraw\normal_images\rainbow_340.jpg,11
D:\datasets\quickdraw\normal_images\basketball_94.jpg,10
D:\datasets\quickdraw\normal_images\grass_3.jpg,1
D:\datasets\quickdraw\normal_images\squiggle_194.jpg,6
D:\datasets\quickdraw\normal_images\grass_349.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_360.jpg,0
D:\datasets\quickdraw\normal_images\rainbow_63.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_383.jpg,0
D:\datasets\quickdraw\normal_images\hurricane_44.jpg,12
D:\datasets\quickdraw\normal_images\cloud_88.jpg,7
D:\datasets\quickdraw\normal_images\fork_5.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_261.jpg,9
D:\datasets\quickdraw\normal_images\baseball_152.jpg,5
D:\datasets\quickdraw\normal_images\rainbow_161.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_228.jpg,11
D:\datasets\quickdraw\normal_images\grass_200.jpg,1
D:\datasets\quickdraw\normal_images\basketball_337.jpg,10
D:\datasets\quickdraw\normal_images\paper clip_405.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_407.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_437.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_87.jpg,11
D:\datasets\quickdraw\normal_images\bush_109.jpg,3
D:\datasets\quickdraw\normal_images\cloud_171.jpg,7
D:\datasets\quickdraw\normal_images\grass_168.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_437.jpg,12
D:\datasets\quickdraw\normal_images\ladder_262.jpg,14
D:\datasets\quickdraw\normal_images\grass_427.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_310.jpg,0
D:\datasets\quickdraw\normal_images\bush_376.jpg,3
D:\datasets\quickdraw\normal_images\baseball_11.jpg,5
D:\datasets\quickdraw\normal_images\mushroom_212.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_186.jpg,2
D:\datasets\quickdraw\normal_images\nail_42.jpg,8
D:\datasets\quickdraw\normal_images\cloud_101.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_324.jpg,2
D:\datasets\quickdraw\normal_images\grass_252.jpg,1
D:\datasets\quickdraw\normal_images\fork_385.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_84.jpg,0
D:\datasets\quickdraw\normal_images\basketball_365.jpg,10
D:\datasets\quickdraw\normal_images\bush_61.jpg,3
D:\datasets\quickdraw\normal_images\fork_268.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_56.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_484.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_414.jpg,13
D:\datasets\quickdraw\normal_images\grass_435.jpg,1
D:\datasets\quickdraw\normal_images\grass_64.jpg,1
D:\datasets\quickdraw\normal_images\basketball_284.jpg,10
D:\datasets\quickdraw\normal_images\nail_117.jpg,8
D:\datasets\quickdraw\normal_images\baseball_497.jpg,5
D:\datasets\quickdraw\normal_images\rainbow_456.jpg,11
D:\datasets\quickdraw\normal_images\ladder_260.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_162.jpg,0
D:\datasets\quickdraw\normal_images\bush_421.jpg,3
D:\datasets\quickdraw\normal_images\ladder_26.jpg,14
D:\datasets\quickdraw\normal_images\baseball_407.jpg,5
D:\datasets\quickdraw\normal_images\nail_455.jpg,8
D:\datasets\quickdraw\normal_images\rainbow_156.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_448.jpg,0
D:\datasets\quickdraw\normal_images\fork_490.jpg,4
D:\datasets\quickdraw\normal_images\bush_393.jpg,3
D:\datasets\quickdraw\normal_images\bush_377.jpg,3
D:\datasets\quickdraw\normal_images\cloud_50.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_238.jpg,2
D:\datasets\quickdraw\normal_images\cloud_37.jpg,7
D:\datasets\quickdraw\normal_images\nail_158.jpg,8
D:\datasets\quickdraw\normal_images\baseball_46.jpg,5
D:\datasets\quickdraw\normal_images\grass_195.jpg,1
D:\datasets\quickdraw\normal_images\cloud_276.jpg,7
D:\datasets\quickdraw\normal_images\nail_249.jpg,8
D:\datasets\quickdraw\normal_images\paper clip_304.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_199.jpg,9
D:\datasets\quickdraw\normal_images\grass_10.jpg,1
D:\datasets\quickdraw\normal_images\nail_410.jpg,8
D:\datasets\quickdraw\normal_images\bush_437.jpg,3
D:\datasets\quickdraw\normal_images\cloud_170.jpg,7
D:\datasets\quickdraw\normal_images\bush_339.jpg,3
D:\datasets\quickdraw\normal_images\cloud_41.jpg,7
D:\datasets\quickdraw\normal_images\cloud_384.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_91.jpg,2
D:\datasets\quickdraw\normal_images\bush_440.jpg,3
D:\datasets\quickdraw\normal_images\ladder_29.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_93.jpg,0
D:\datasets\quickdraw\normal_images\watermelon_249.jpg,0
D:\datasets\quickdraw\normal_images\paper clip_393.jpg,9
D:\datasets\quickdraw\normal_images\nail_498.jpg,8
D:\datasets\quickdraw\normal_images\paper clip_492.jpg,9
D:\datasets\quickdraw\normal_images\baseball_303.jpg,5
D:\datasets\quickdraw\normal_images\hurricane_181.jpg,12
D:\datasets\quickdraw\normal_images\cloud_263.jpg,7
D:\datasets\quickdraw\normal_images\zigzag_299.jpg,13
D:\datasets\quickdraw\normal_images\hurricane_493.jpg,12
D:\datasets\quickdraw\normal_images\basketball_150.jpg,10
D:\datasets\quickdraw\normal_images\ladder_102.jpg,14
D:\datasets\quickdraw\normal_images\baseball_410.jpg,5
D:\datasets\quickdraw\normal_images\rainbow_382.jpg,11
D:\datasets\quickdraw\normal_images\cloud_18.jpg,7
D:\datasets\quickdraw\normal_images\cloud_417.jpg,7
D:\datasets\quickdraw\normal_images\rainbow_240.jpg,11
D:\datasets\quickdraw\normal_images\grass_198.jpg,1
D:\datasets\quickdraw\normal_images\basketball_209.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_218.jpg,0
D:\datasets\quickdraw\normal_images\rainbow_276.jpg,11
D:\datasets\quickdraw\normal_images\squiggle_10.jpg,6
D:\datasets\quickdraw\normal_images\watermelon_281.jpg,0
D:\datasets\quickdraw\normal_images\squiggle_59.jpg,6
D:\datasets\quickdraw\normal_images\nail_369.jpg,8
D:\datasets\quickdraw\normal_images\baseball_39.jpg,5
D:\datasets\quickdraw\normal_images\bush_100.jpg,3
D:\datasets\quickdraw\normal_images\zigzag_115.jpg,13
D:\datasets\quickdraw\normal_images\watermelon_481.jpg,0
D:\datasets\quickdraw\normal_images\grass_49.jpg,1
D:\datasets\quickdraw\normal_images\cloud_11.jpg,7
D:\datasets\quickdraw\normal_images\cloud_176.jpg,7
D:\datasets\quickdraw\normal_images\grass_210.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_90.jpg,12
D:\datasets\quickdraw\normal_images\baseball_165.jpg,5
D:\datasets\quickdraw\normal_images\fork_335.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_279.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_412.jpg,2
